question_set_edition	tournament	room	round	packet	tossup	answer	words	category	subcategory	subsubcategory	team	player	buzz_value	buzz_location	buzz_location_pct	bounceback	answer_given	protested
2018-01-20	Georgia Tech	4	11	K	8	James Comey	130	Other	Current Events		Auburn A	Timothy Guice	10	24	0.185			
2018-01-20	Georgia Tech	4	11	K	10	Graham Greene	154	Literature	Long Fiction		Auburn A	Timothy Guice	10	141	0.916			
2018-01-20	Georgia Tech	4	11	K	11	Egypt	136	History	Continental European History (post-600 CE)		Auburn A	Garrett Johnson	10	88	0.647	bounceback		
2018-01-20	Georgia Tech	4	11	K	12	Hinduism	142	RMPSS	Religion		Auburn A	Garrett Johnson	-5	133	0.937			
2018-01-20	Georgia Tech	4	11	K	14	Percy Shelley	150	Literature	Non-Epic Poetry		Auburn A	Chandler West	10	104	0.693			
2018-01-20	Georgia Tech	4	11	K	16	Stephen Crane	156	Literature	Short Fiction		Auburn A	Chandler West	10	132	0.846			
2018-01-20	Georgia Tech	4	11	K	17	uranium	133	Science	Chemistry		Auburn A	Jared Stinson	10	120	0.902	bounceback		
2018-01-20	Georgia Tech	4	11	K	18	sinking of the USS Maine	144	History	US History		Auburn A	Garrett Johnson	10	116	0.806			
2018-01-20	Georgia Tech	4	11	K	19	Jean-Paul Sartre	127	RMPSS	Philosophy		Auburn A	Timothy Guice	10	79	0.622			
2018-01-20	Georgia Tech	4	11	K	20	tumors	133	Science	Biology		Auburn A	Jared Stinson	10	119	0.895	bounceback		
2018-01-20	Georgia Tech	5	1	A	1	Morgan Le Fay	148	RMPSS	Mythology		Alabama	Adam Williams	-5					
2018-01-20	Georgia Tech	5	1	A	2	ships	128	History	Historiography and Archaeology		Alabama	Jevin Leno	10					
2018-01-20	Georgia Tech	5	1	A	3	herpes simplex virus	136	Science	Biology		Alabama	Jevin Leno	10					
2018-01-20	Georgia Tech	5	1	A	4	Jorge Luis Borges	161	Literature	Short Fiction		Alabama	Spencer Douglas	10					
2018-01-20	Georgia Tech	5	1	A	5	bassoon	139	Arts	Music		Alabama	Jevin Leno	10					
2018-01-20	Georgia Tech	5	1	A	6	index	151	Science	Other Science	Math	Alabama	Jevin Leno	10					
2018-01-20	Georgia Tech	5	1	A	7	nocturnes by James Abbott McNeill Whistler	150	Arts	Painting/Sculpture		Alabama	Adam Williams	10					
2018-01-20	Georgia Tech	5	1	A	8	Unite the Right rally	145	Other	Current Events		Alabama	Adam Williams	10					
2018-01-20	Georgia Tech	5	1	A	13	luck	131	RMPSS	Philosophy		Alabama	Jevin Leno	0					
2018-01-20	Georgia Tech	5	1	A	14	energy	122	Science	Physics		Alabama	Spencer Douglas	10					
2018-01-20	Georgia Tech	5	1	A	16	matches	134	History	Continental European History (post-600 CE)		Alabama	Adam Williams	10			bounceback		
2018-01-20	Georgia Tech	5	1	A	17	Cuba	132	Arts	Other Art	Jazz	Alabama	Jevin Leno	-5					
2018-01-20	Georgia Tech	5	1	A	18	catalysts	140	Science	Chemistry		Alabama	Spencer Douglas	10					
2018-01-20	Georgia Tech	5	1	A	19	Theravada Buddhism	130	RMPSS	Religion		Alabama	Eli Schwab	-5					
2018-01-20	Georgia Tech	5	1	A	1	Morgan Le Fay	148	RMPSS	Mythology		Kentucky B	Michael Riggs	10			bounceback		
2018-01-20	Georgia Tech	5	1	A	9	North Carolina	128	History	US History		Kentucky B	Michael Riggs	10					
2018-01-20	Georgia Tech	5	1	A	10	Harold Pinter	166	Literature	Drama		Kentucky B	Michael Riggs	10					
2018-01-20	Georgia Tech	5	1	A	11	science	124	RMPSS	Social Science		Kentucky B	Michael Riggs	10					
2018-01-20	Georgia Tech	5	1	A	12	fly	156	Literature	Non-Epic Poetry		Kentucky B	Michael Riggs	10					
2018-01-20	Georgia Tech	5	1	A	13	luck	131	RMPSS	Philosophy		Kentucky B	Michael Riggs	0					
2018-01-20	Georgia Tech	5	1	A	15	Japan	149	Literature	Long Fiction		Kentucky B	Michael Riggs	10					
2018-01-20	Georgia Tech	5	1	A	16	matches	134	History	Continental European History (post-600 CE)		Kentucky B	Michael Riggs	-5					
2018-01-20	Georgia Tech	5	1	A	17	Cuba	132	Arts	Other Art	Jazz	Kentucky B	Michael Riggs	0			bounceback		
2018-01-20	Georgia Tech	5	1	A	19	Theravada Buddhism	130	RMPSS	Religion		Kentucky B	Michael Riggs	0			bounceback		
2018-01-20	Georgia Tech	5	1	A	20	Idi Amin Dada	120	History	Other History		Kentucky B	Michael Riggs	10					
2018-01-20	Georgia Tech	5	2	B	1	Vitamin D	126	Science	Biology		Auburn A	Garrett Johnson	10	126	1.0	bounceback		
2018-01-20	Georgia Tech	5	2	B	2	Walden	143	Literature	Miscellaneous Lit		Auburn A	Jared Stinson	10	143	1.0			
2018-01-20	Georgia Tech	5	2	B	3	Boreas	137	RMPSS	Mythology		Auburn A	Timothy Guice	-5					
2018-01-20	Georgia Tech	5	2	B	4	The Great Game	154	History	British, Canadian, Australian, New Zealand History		Auburn A	Garrett Johnson	10	121	0.786			
2018-01-20	Georgia Tech	5	2	B	6	Frederick the Great	143	History	Continental European History (post-600 CE)		Auburn A	Garrett Johnson	10	91	0.636			
2018-01-20	Georgia Tech	5	2	B	7	Posner	146	RMPSS	Social Science		Auburn A	Timothy Guice	10	146	1.0			
2018-01-20	Georgia Tech	5	2	B	8	India	139	Other	Geography		Auburn A	Garrett Johnson	10	139	1.0	bounceback		
2018-01-20	Georgia Tech	5	2	B	9	thermoclines	133	Science	Other Science	Earth Science	Auburn A	Garrett Johnson	0	133	1.0			
2018-01-20	Georgia Tech	5	2	B	10	endings	165	Literature	Long Fiction		Auburn A	Jared Stinson	10	165	1.0	bounceback		
2018-01-20	Georgia Tech	5	2	B	12	Armenians	145	History	US History		Auburn A	Garrett Johnson	0			bounceback		
2018-01-20	Georgia Tech	5	2	B	17	Fiji	116	History	Other History		Auburn A	Garrett Johnson	-5					
2018-01-20	Georgia Tech	5	2	B	19	tombs	142	Arts	Painting/Sculpture		Auburn A	Chandler West	10	97	0.683			
2018-01-20	Georgia Tech	5	2	B	1	Vitamin D	126	Science	Biology		Kentucky A	Morgan Vincent	-5	118	0.937			
2018-01-20	Georgia Tech	5	2	B	3	Boreas	137	RMPSS	Mythology		Kentucky A	Neelar Outta	10	137	1.0	bounceback		
2018-01-20	Georgia Tech	5	2	B	5	flutes	123	Arts	Other Art	Other Music	Kentucky A	Neelar Outta	10	100	0.813			
2018-01-20	Georgia Tech	5	2	B	8	India	139	Other	Geography		Kentucky A	Neelar Outta	-5	49	0.353			
2018-01-20	Georgia Tech	5	2	B	9	thermoclines	133	Science	Other Science	Earth Science	Kentucky A	Alex Raider	0	133	1.0			
2018-01-20	Georgia Tech	5	2	B	10	endings	165	Literature	Long Fiction		Kentucky A	Neelar Outta	-5	89	0.539			
2018-01-20	Georgia Tech	5	2	B	11	al-Ghazali	140	RMPSS	Philosophy		Kentucky A	Neelar Outta	-5	115	0.821			
2018-01-20	Georgia Tech	5	2	B	12	Armenians	145	History	US History		Kentucky A	Morgan Vincent	-5	68	0.469			
2018-01-20	Georgia Tech	5	2	B	13	velocity	141	Science	Chemistry		Kentucky A	Cory Smith	10	96	0.681			
2018-01-20	Georgia Tech	5	2	B	14	the creation of the world	148	Arts	Music		Kentucky A	Neelar Outta	10	148	1.0			
2018-01-20	Georgia Tech	5	2	B	15	Samuel Beckett	148	Literature	Drama		Kentucky A	Alex Raider	10	87	0.588			
2018-01-20	Georgia Tech	5	2	B	16	Victor Hugo	146	Literature	Non-Epic Poetry		Kentucky A	Neelar Outta	10	115	0.788			
2018-01-20	Georgia Tech	5	2	B	17	Fiji	116	History	Other History		Kentucky A	Morgan Vincent	0			bounceback		
2018-01-20	Georgia Tech	5	2	B	18	Kabbalah	137	RMPSS	Religion		Kentucky A	Cory Smith	10	104	0.759			
2018-01-20	Georgia Tech	5	2	B	20	mass	138	Science	Physics		Kentucky A	Cory Smith	10	90	0.652			
2018-01-20	Georgia Tech	5	3	C	1	Peter the Great	146	History	Continental European History (post-600 CE)		Auburn A	Chandler West	10	94	0.644			
2018-01-20	Georgia Tech	5	3	C	2	Thales of Miletus	152	RMPSS	Philosophy		Auburn A	Timothy Guice	10	122	0.803			
2018-01-20	Georgia Tech	5	3	C	4	houses	138	Arts	Other Art	Architecture	Auburn A	Chandler West	-5	73	0.529			
2018-01-20	Georgia Tech	5	3	C	6	neoconservatism	124	History	US History		Auburn A	Timothy Guice	10	62	0.5			
2018-01-20	Georgia Tech	5	3	C	8	specific heat capacity	135	Science	Chemistry		Auburn A	Garrett Johnson	10					
2018-01-20	Georgia Tech	5	3	C	9	Darwinian evolution	135	RMPSS	Religion		Auburn A	Timothy Guice	10	128	0.948			
2018-01-20	Georgia Tech	5	3	C	10	Jacksonville Jaguars	142	Other	Trash		Auburn A	Garrett Johnson	10	71	0.5			
2018-01-20	Georgia Tech	5	3	C	11	Sukarno	131	History	Other History		Auburn A	Garrett Johnson	10	131	1.0	bounceback		
2018-01-20	Georgia Tech	5	3	C	12	Finland	140	Arts	Music		Auburn A	Chandler West	10	140	1.0			
2018-01-20	Georgia Tech	5	3	C	15	Nineveh	130	History	Continental or Near Eastern History (pre-600 CE)		Auburn A	Timothy Guice	10	130	1.0	bounceback		
2018-01-20	Georgia Tech	5	3	C	17	Ceres	139	Science	Other Science	Astronomy	Auburn A	Garrett Johnson	-5	104	0.748			
2018-01-20	Georgia Tech	5	3	C	19	counting	132	RMPSS	Social Science		Auburn A	Garrett Johnson	10	132	1.0	bounceback		
2018-01-20	Georgia Tech	5	3	C	3	E. T. A. Hoffmann	142	Literature	Short Fiction		UGA A	Bhanodai Pippala	10	114	0.803			
2018-01-20	Georgia Tech	5	3	C	4	houses	138	Arts	Other Art	Architecture	UGA A	Zack Johnson	0	138	1.0	bounceback		
2018-01-20	Georgia Tech	5	3	C	5	radial	143	Science	Physics		UGA A	Bhanodai Pippala	10	133	0.93			
2018-01-20	Georgia Tech	5	3	C	7	Germinal	142	Literature	Long Fiction		UGA A	David Galban	10	127	0.894			
2018-01-20	Georgia Tech	5	3	C	11	Sukarno	131	History	Other History		UGA A	Bhanodai Pippala	-5	66	0.504			
2018-01-20	Georgia Tech	5	3	C	13	bacterial conjugation	138	Science	Biology		UGA A	Logan Ballard	10	119	0.862			
2018-01-20	Georgia Tech	5	3	C	14	the she-wolf	137	RMPSS	Mythology		UGA A	Zack Johnson	10	107	0.781			
2018-01-20	Georgia Tech	5	3	C	15	Nineveh	130	History	Continental or Near Eastern History (pre-600 CE)		UGA A	Zack Johnson	-5	72	0.554			
2018-01-20	Georgia Tech	5	3	C	16	“Tintern Abbey”	163	Literature	Non-Epic Poetry		UGA A	David Galban	10	134	0.822			
2018-01-20	Georgia Tech	5	3	C	17	Ceres	139	Science	Other Science	Astronomy	UGA A	Logan Ballard	10	139	1.0	bounceback		
2018-01-20	Georgia Tech	5	3	C	18	Billy Budd	138	Literature	Long Fiction		UGA A	Zack Johnson	10	116	0.841			
2018-01-20	Georgia Tech	5	3	C	19	counting	132	RMPSS	Social Science		UGA A	Bhanodai Pippala	-5	116	0.879			
2018-01-20	Georgia Tech	5	3	C	20	Saint Jerome	135	Arts	Painting/Sculpture		UGA A	Bhanodai Pippala	10					
2018-01-20	Georgia Tech	5	4	D	1	Emmett Louis Till	149	Other	Other Academic		Clemson B	Jacob Thrall	10					
2018-01-20	Georgia Tech	5	4	D	3	fashion design	133	Arts	Other Art	Other Visual	Clemson B	Ross Ferguson	0					
2018-01-20	Georgia Tech	5	4	D	7	An American Tragedy	159	Literature	Long Fiction		Clemson B	Ross Ferguson	10					
2018-01-20	Georgia Tech	5	4	D	8	Thomas Aquinas’s five proofs of the existence of God	135	RMPSS	Philosophy		Clemson B	Ross Ferguson	0			bounceback		
2018-01-20	Georgia Tech	5	4	D	9	Khmer Rouge	120	History	Other History		Clemson B	Ross Ferguson	10					
2018-01-20	Georgia Tech	5	4	D	12	Kingdom of Wessex	118	History	British, Canadian, Australian, New Zealand History		Clemson B	Ross Ferguson	0			bounceback		
2018-01-20	Georgia Tech	5	4	D	13	Winslow Homer	145	Arts	Painting/Sculpture		Clemson B	Ross Ferguson	10					
2018-01-20	Georgia Tech	5	4	D	14	battery	147	Science	Chemistry		Clemson B	Ross Ferguson	10					
2018-01-20	Georgia Tech	5	4	D	20	Howe	139	History	US History		Clemson B	Sean Jackson	0					
2018-01-20	Georgia Tech	5	4	D	2	Charles Swann	148	Literature	Long Fiction		USC	John H	10					
2018-01-20	Georgia Tech	5	4	D	3	fashion design	133	Arts	Other Art	Other Visual	USC	Thomas Elgin	0					
2018-01-20	Georgia Tech	5	4	D	4	egg cells	125	Science	Biology		USC	John H	10					
2018-01-20	Georgia Tech	5	4	D	5	Portugal	129	History	Continental European History (post-600 CE)		USC	Thomas Elgin	10					
2018-01-20	Georgia Tech	5	4	D	6	Appalachian Spring	149	Arts	Music		USC	Thomas Elgin	10					
2018-01-20	Georgia Tech	5	4	D	8	Thomas Aquinas’s five proofs of the existence of God	135	RMPSS	Philosophy		USC	John H	-5					
2018-01-20	Georgia Tech	5	4	D	11	“Lycidas”	158	Literature	Non-Epic Poetry		USC	John H	10					
2018-01-20	Georgia Tech	5	4	D	12	Kingdom of Wessex	118	History	British, Canadian, Australian, New Zealand History		USC	Thomas Elgin	-5					
2018-01-20	Georgia Tech	5	4	D	15	cave	131	RMPSS	Religion		USC	John H	10					
2018-01-20	Georgia Tech	5	4	D	16	murder	152	Literature	Miscellaneous Lit		USC	John H	10					
2018-01-20	Georgia Tech	5	4	D	17	Golden Fleece	150	RMPSS	Mythology		USC	Thomas Elgin	10					
2018-01-20	Georgia Tech	5	4	D	18	United States–Mexico Border	137	RMPSS	Social Science		USC	John H	10					
2018-01-20	Georgia Tech	5	4	D	19	Markov chains	132	Science	Other Science	Math	USC	John H	0					
2018-01-20	Georgia Tech	5	4	D	20	Howe	139	History	US History		USC	Thomas Elgin	0					
2018-01-20	Georgia Tech	5	5	E	1	The Barber of Seville	139	Arts	Other Art	Opera	Clemson B	Ross Ferguson	10	139	1.0			
2018-01-20	Georgia Tech	5	5	E	3	Marduk	139	RMPSS	Mythology		Clemson B	Ross Ferguson	10	139	1.0			
2018-01-20	Georgia Tech	5	5	E	5	valediction	167	Literature	Non-Epic Poetry		Clemson B	Ross Ferguson	10					
2018-01-20	Georgia Tech	5	5	E	6	Ghent Altarpiece	135	Arts	Painting/Sculpture		Clemson B	Ross Ferguson	10	135	1.0			
2018-01-20	Georgia Tech	5	5	E	7	Germany	140	History	Historiography and Archaeology		Clemson B	Ross Ferguson	10	140	1.0			
2018-01-20	Georgia Tech	5	5	E	8	electron transport chain	140	Science	Biology		Clemson B	Ross Ferguson	-5	137	0.979			
2018-01-20	Georgia Tech	5	5	E	10	Moby Dick	145	Literature	Long Fiction		Clemson B	Ross Ferguson	10	141	0.972			
2018-01-20	Georgia Tech	5	5	E	11	electric potential	136	Science	Physics		Clemson B	Ross Ferguson	10	136	1.0			
2018-01-20	Georgia Tech	5	5	E	12	United States Department of Agriculture	138	History	US History		Clemson B	Ross Ferguson	0	138	1.0	bounceback		
2018-01-20	Georgia Tech	5	5	E	13	Guy de Maupassant	154	Literature	Short Fiction		Clemson B	Ross Ferguson	0	154	1.0			
2018-01-20	Georgia Tech	5	5	E	14	money supply	123	RMPSS	Social Science		Clemson B	Ross Ferguson	0	123	1.0	bounceback		
2018-01-20	Georgia Tech	5	5	E	15	Felix Mendelssohn	144	Arts	Music		Clemson B	Ross Ferguson	-5	135	0.938			
2018-01-20	Georgia Tech	5	5	E	16	cyclohexane	126	Science	Chemistry		Clemson B	Ross Ferguson	0					
2018-01-20	Georgia Tech	5	5	E	18	the Sun	129	RMPSS	Religion		Clemson B	Sean Jackson	10	129	1.0	bounceback		
2018-01-20	Georgia Tech	5	5	E	20	Socrates	147	RMPSS	Philosophy		Clemson B	Ross Ferguson	10	110	0.748			
2018-01-20	Georgia Tech	5	5	E	2	seed vaults	130	Other	Geography		Auburn B	Rebecca Thomas	10	88	0.677			
2018-01-20	Georgia Tech	5	5	E	4	Riemann hypothesis	142	Science	Other Science	Math	Auburn B	Trevor Hart	-5					
2018-01-20	Georgia Tech	5	5	E	8	electron transport chain	140	Science	Biology		Auburn B	Aahil Kakhani	0	140	1.0	bounceback		
2018-01-20	Georgia Tech	5	5	E	9	outbreaks of bubonic plague	128	History	Continental European History (post-600 CE)		Auburn B	Rebecca Thomas	10					
2018-01-20	Georgia Tech	5	5	E	12	United States Department of Agriculture	138	History	US History		Auburn B	Aahil Kakhani	-5	126	0.913			
2018-01-20	Georgia Tech	5	5	E	13	Guy de Maupassant	154	Literature	Short Fiction		Auburn B	Aahil Kakhani	0	154	1.0			
2018-01-20	Georgia Tech	5	5	E	14	money supply	123	RMPSS	Social Science		Auburn B	Aahil Kakhani	-5	109	0.886			
2018-01-20	Georgia Tech	5	5	E	15	Felix Mendelssohn	144	Arts	Music		Auburn B	Rebecca Thomas	0	144	1.0	bounceback		
2018-01-20	Georgia Tech	5	5	E	16	cyclohexane	126	Science	Chemistry		Auburn B	Aahil Kakhani	10			bounceback-end		
2018-01-20	Georgia Tech	5	5	E	17	Mongols	157	History	Other History		Auburn B	Rebecca Thomas	10					
2018-01-20	Georgia Tech	5	5	E	18	the Sun	129	RMPSS	Religion		Auburn B	Aahil Kakhani	-5	113	0.876			
2018-01-20	Georgia Tech	5	5	E	19	Oscar Wilde	150	Literature	Miscellaneous Lit		Auburn B	Rebecca Thomas	10	150	1.0			
2018-01-20	Georgia Tech	5	6	F	3	Anne Sexton	146	Literature	Non-Epic Poetry		Auburn B	Rebecca Thomas	0	146	1.0			
2018-01-20	Georgia Tech	5	6	F	7	Polynices	142	RMPSS	Mythology		Auburn B	Aahil Kakhani	0	142	1.0			
2018-01-20	Georgia Tech	5	6	F	9	sand dunes	140	Science	Other Science	Earth Science	Auburn B	Rebecca Thomas	0	140	1.0			
2018-01-20	Georgia Tech	5	6	F	11	asbestos	136	Other	Other Academic		Auburn B	Aahil Kakhani	10	133	0.978	bounceback-end		
2018-01-20	Georgia Tech	5	6	F	13	inversion symmetry	129	Science	Chemistry		Auburn B	Aahil Kakhani	10	82	0.636			
2018-01-20	Georgia Tech	5	6	F	15	two	130	Science	Physics		Auburn B	Aahil Kakhani	10	122	0.938			
2018-01-20	Georgia Tech	5	6	F	16	Bedřich Smetana	157	Arts	Music		Auburn B	Aahil Kakhani	-5	131	0.834			
2018-01-20	Georgia Tech	5	6	F	18	Nineteen Eighty-Four	158	Literature	Long Fiction		Auburn B	Rebecca Thomas	10			bounceback		
2018-01-20	Georgia Tech	5	6	F	1	price discrimination	126	RMPSS	Social Science		UGA A	David Galban	10	85	0.675			
2018-01-20	Georgia Tech	5	6	F	2	St. Paul’s Cathedral	124	Arts	Other Art	Architecture	UGA A	David Galban	10	83	0.669			
2018-01-20	Georgia Tech	5	6	F	3	Anne Sexton	146	Literature	Non-Epic Poetry		UGA A	David Galban	0	146	1.0			
2018-01-20	Georgia Tech	5	6	F	4	dopamine	123	Science	Biology		UGA A	Zack Johnson	10	122	0.992			
2018-01-20	Georgia Tech	5	6	F	5	Three Kingdoms period	141	History	Other History		UGA A	Zack Johnson	10					
2018-01-20	Georgia Tech	5	6	F	6	odalisques	131	Arts	Painting/Sculpture		UGA A	Bhanodai Pippala	10	111	0.847			
2018-01-20	Georgia Tech	5	6	F	7	Polynices	142	RMPSS	Mythology		UGA A	Zack Johnson	0	142	1.0			
2018-01-20	Georgia Tech	5	6	F	8	Yasunari Kawabata	161	Literature	Long Fiction		UGA A	Bhanodai Pippala	0	161	1.0			
2018-01-20	Georgia Tech	5	6	F	9	sand dunes	140	Science	Other Science	Earth Science	UGA A	David Galban	10	140	1.0	bounceback-end		
2018-01-20	Georgia Tech	5	6	F	10	Tudor dynasty	131	History	British, Canadian, Australian, New Zealand History		UGA A	Zack Johnson	10	86	0.656			
2018-01-20	Georgia Tech	5	6	F	11	asbestos	136	Other	Other Academic		UGA A	David Galban	0	133	0.978			
2018-01-20	Georgia Tech	5	6	F	12	Abraham Lincoln	131	History	US History		UGA A	Bhanodai Pippala	10	39	0.298			
2018-01-20	Georgia Tech	5	6	F	14	Pauline epistles	155	RMPSS	Religion		UGA A	Zack Johnson	10	94	0.606			
2018-01-20	Georgia Tech	5	6	F	17	Catherine de Medici	140	History	Continental European History (post-600 CE)		UGA A	Zack Johnson	10	73	0.521			
2018-01-20	Georgia Tech	5	6	F	18	Nineteen Eighty-Four	158	Literature	Long Fiction		UGA A	David Galban	-5					
2018-01-20	Georgia Tech	5	6	F	20	China	139	Literature	Short Fiction		UGA A	Bhanodai Pippala	10	139	1.0			
2018-01-20	Georgia Tech	5	7	G	1	Kingdom of Spain	161	Arts	Other Art	Film	UGA C	Aravinda Karunaratne	10	161	1.0	bounceback		
2018-01-20	Georgia Tech	5	7	G	5	Miss Julie	136	Literature	Drama		UGA C	Aravinda Karunaratne	0	136	1.0			
2018-01-20	Georgia Tech	5	7	G	6	Million Man March	131	History	US History		UGA C	Zane Placie	-5	106	0.809			
2018-01-20	Georgia Tech	5	7	G	8	Duino Elegies	157	Literature	Non-Epic Poetry		UGA C	Aravinda Karunaratne	0					
2018-01-20	Georgia Tech	5	7	G	11	American Revolution	133	History	Historiography and Archaeology		UGA C	Zane Placie	10					
2018-01-20	Georgia Tech	5	7	G	12	martyrs	135	RMPSS	Religion		UGA C	Joshua Christopher	0	104	0.77			
2018-01-20	Georgia Tech	5	7	G	13	promoters	113	Science	Biology		UGA C	Joshua Christopher	0	113	1.0			
2018-01-20	Georgia Tech	5	7	G	14	Charles Ives	128	Arts	Music		UGA C	Zane Placie	10	128	1.0			
2018-01-20	Georgia Tech	5	7	G	15	A Christmas Carol	151	Literature	Short Fiction		UGA C	Aravinda Karunaratne	-5	73	0.483			
2018-01-20	Georgia Tech	5	7	G	16	population control	133	History	Other History		UGA C	Zane Placie	10	133	1.0			
2018-01-20	Georgia Tech	5	7	G	17	third	136	RMPSS	Social Science		UGA C	Joshua Christopher	0	136	1.0	bounceback		
2018-01-20	Georgia Tech	5	7	G	18	the sea	141	RMPSS	Mythology		UGA C	Aravinda Karunaratne	0	141	1.0			
2018-01-20	Georgia Tech	5	7	G	1	Kingdom of Spain	161	Arts	Other Art	Film	Clemson B	Ross Ferguson	-5	148	0.919			
2018-01-20	Georgia Tech	5	7	G	2	Baltic Sea	145	History	Continental European History (post-600 CE)		Clemson B	Ross Ferguson	10					
2018-01-20	Georgia Tech	5	7	G	3	Honduras	114	Other	Current Events		Clemson B	Ross Ferguson	10					
2018-01-20	Georgia Tech	5	7	G	4	equilibrium constant	144	Science	Chemistry		Clemson B	Ross Ferguson	10	144	1.0			
2018-01-20	Georgia Tech	5	7	G	5	Miss Julie	136	Literature	Drama		Clemson B	Ross Ferguson	0	136	1.0			
2018-01-20	Georgia Tech	5	7	G	6	Million Man March	131	History	US History		Clemson B	Ross Ferguson	0	131	1.0	bounceback		
2018-01-20	Georgia Tech	5	7	G	7	number sign	140	Science	Other Science	Computer Science	Clemson B	Ross Ferguson	10	102	0.729			
2018-01-20	Georgia Tech	5	7	G	8	Duino Elegies	157	Literature	Non-Epic Poetry		Clemson B	Ross Ferguson	0					
2018-01-20	Georgia Tech	5	7	G	9	Hannah Arendt	142	RMPSS	Philosophy		Clemson B	Ross Ferguson	10	121	0.852			
2018-01-20	Georgia Tech	5	7	G	10	Delft	149	Arts	Painting/Sculpture		Clemson B	Ross Ferguson	10	149	1.0			
2018-01-20	Georgia Tech	5	7	G	12	martyrs	135	RMPSS	Religion		Clemson B	Ross Ferguson	0	104	0.77			
2018-01-20	Georgia Tech	5	7	G	13	promoters	113	Science	Biology		Clemson B	Ross Ferguson	0	113	1.0			
2018-01-20	Georgia Tech	5	7	G	15	A Christmas Carol	151	Literature	Short Fiction		Clemson B	Willy Li	10	151	1.0	bounceback		
2018-01-20	Georgia Tech	5	7	G	17	third	136	RMPSS	Social Science		Clemson B	Ross Ferguson	-5	114	0.838			
2018-01-20	Georgia Tech	5	7	G	19	Ian McEwan	162	Literature	Long Fiction		Clemson B	Ross Ferguson	10					
2018-01-20	Georgia Tech	5	7	G	20	lasers	142	Science	Physics		Clemson B	Sean Jackson	10					
